block,streetName,streetType,streetDirection,overall,crack,patch,length,width,dateRated,dateLastOverlay,flushOil,class,pavement,streetID,FID
400,SEELEY,RD,,5,4,2,411,27,6/15,2004,F,MA,6,12578834,3678
400,LISTMAN,AVE,,8,4,5,312,24,4/15,2005,O,Local,3,12580641,3679
500,CALEB,AVE,,5,2,3,357,27,4/14,2002,O,Local,3,12580947,3680
400,ONONDAGA,ST,W,10,5,5,306,58,4/14,2013,F,MA,6,12573352,3681
500,ACADEMY,PL,,4,2,3,195,15,4/15,,O,Local,3,12564372,3682
500,FELLOWS,AVE,,4,3,2,279,27,6/15,2004,F,Local,6,12578497,3683
400,OSTROM,AVE,,7,3,4,385,28,4/14,2004,F,Local,6,12578120,3684
500,CANNON,ST,,5,4,2,330,24,5/14,,F,Local,6,12576828,3685
400,SENECA,DR,,4,3,2,520,24,6/15,1987,O,Local,3,12576605,3686
400,LOCKWOOD,RD,,6,3,3,401,24,5/14,1989,O,Local,3,12579364,3687
500,FITCH,ST,,7,4,3,182,24,3/15,,O,Local,3,12573034,3688
500,ADAMS,ST,E,10,5,5,469,64,6/15,2015,F,Local,6,12577667,3689
400,OSWEGO,ST,,8,4,4,415,36,6/14,2005,F,Local,6,12573605,3690
500,CARBON,ST,,4,2,2,567,36,4/14,,F,Local,6,12580145,3691
400,LODI,ST,,7,4,4,495,40,4/14,1992,F,MA,6,12578272,3692
400,SEVENTH NORTH,ST,,5,3,1,459,33,4/15,,F,MA,3,12575555,3693
500,ADAMS,ST,E,10,5,5,469,64,6/15,2015,F,Local,6,12577670,3694
500,GARFIELD,AVE,,7,4,3,400,27,3/15,1998,F,Local,6,12577280,3695
400,OSWEGO,ST,,8,4,4,415,36,6/14,2005,F,Local,6,12573604,3696
500,CARBON,ST,,4,2,2,567,36,4/14,,F,Local,6,12580143,3697
400,SHUART,AVE,,3,3,1,741,26,4/14,,F,Local,6,12580413,3698
500,ALLEN,ST,,4,2,3,763,27,5/14,2002,F,Local,4,13011661,3699
500,GEDDES,ST,N,8,4,4,438,36,4/14,2011,F,MA,4,12573561,3700
400,LONGMEADOW,DR,,8,4,4,576,27,6/15,1991,O,Local,6,12564367,3701
400,OTISCO,ST,,5,4,2,470,30,6/14,1991,F,Local,6,12573627,3702
500,CARBON,ST,,4,2,2,567,36,4/14,,F,Local,6,12580141,3703
500,CATHERINE,ST,,7,3,4,327,30,4/15,2004,F,Local,6,12577984,3704
400,PACIFIC,AVE,,8,4,5,250,21,4/15,1995,O,Local,3,12571789,3705
500,GEDDES,ST,S,8,4,5,306,56,6/14,2011,F,MA,6,12573433,3706
400,SHUART,AVE,,3,3,1,741,26,4/14,,F,Local,6,13020994,3707
400,LOOMIS,AVE,,6,3,4,240,29,6/14,,O,Local,3,12571784,3708
500,ALMOND,ST,,6,4,2,411,54,5/15,1993,F,Local,4,12577775,3709
400,PARK,AVE,,8,4,4,292,50,4/15,2007,F,Local,6,13012510,3710
500,GENANT,DR,,5,3,3,414,21,4/15,,F,Local,6,12575137,3711
400,SMITH,ST,,5,3,3,237,29,5/14,,O,Local,3,12579023,3712
500,CHARMOUTH,DR,,6,3,4,411,24,4/15,1999,O,Local,3,12571884,3713
400,LOWELL,AVE,N,5,3,2,415,36,6/14,2002,F,Local,6,12573483,3714
500,ALMOND,ST,,6,4,2,411,54,5/15,1993,F,Local,4,13017766,3715
500,GENESEE,ST,E,6,3,3,456,42,4/14,2005,F,MA,6,12577710,3716
400,PARK,AVE,,8,4,4,292,50,4/15,2007,F,Local,6,12573763,3717
400,SOLAR,ST,,6,3,5,1864,36,4/15,2004,F,Local,6,12575069,3718
500,CLARENDON,ST,,5,3,2,572,24,5/15,2000,F,Local,6,12577626,3719
400,LOWELL,AVE,S,8,4,4,200,30,6/14,2003,F,Local,6,12573395,3720
500,ARTHUR,ST,,6,3,3,323,26,4/14,1994,O,Local,3,12572934,3721
400,PARK,AVE,,8,4,4,292,50,4/15,2007,F,Local,6,12573779,3722
500,GENESEE,ST,W,6,3,3,465,48,4/15,1999,F,PA,6,12573905,3723
400,LOWELL,AVE,S,8,4,4,200,30,6/14,2003,F,Local,6,13010428,3724
400,SOUTH,AVE,,10,5,5,348,34,3/14,2014,F,CO,6,12573310,3725
500,CLINTON,ST,S,8,4,5,917,50,4/14,2009,F,MA,6,12573736,3726
500,ASH,ST,,8,4,4,,,,,,Local,,12580018,3727
500,GENESEE,ST,W,6,3,3,465,48,4/15,1999,F,PA,6,12573908,3728
400,PARK,ST,,3,2,1,535,30,5/15,2002,F,CO,6,12580108,3729
400,LYNCH,AVE,,6,3,4,332,23,6/14,1995,O,Local,3,12571906,3730
400,SPENCER,ST,,4,2,2,781,36,4/14,1991,F,Local,6,13020307,3731
500,ATLANTIC,AVE,,7,3,4,295,25,4/15,1991,O,Local,3,12571951,3732
500,COLDBROOK,DR,,4,2,2,333,18,6/15,2000,O,Local,3,12576525,3733
400,PARRISH,LN,,5,3,4,309,28,6/15,1991,O,Local,3,12564407,3734
500,GENESEE,ST,W,6,3,3,465,48,4/15,1999,F,PA,6,12573909,3735
400,SPENCER,ST,,4,2,2,781,36,4/14,1991,F,Local,6,13020308,3736
500,AUDUBON,PKWY,,5,3,3,587,30,5/14,,O,Local,3,12578970,3737
400,MAINS,AVE,,6,3,3,273,28,4/15,1996,O,Local,3,12571755,3738
500,COLLINGWOOD,AVE,S,8,3,5,555,24,4/15,2002,O,Local,3,12580954,3739
500,COLUMBUS,AVE,,3,2,1,792,27,5/14,,F,Local,6,12578179,3740
400,MAINS,AVE,,6,3,3,273,28,4/15,1996,O,Local,3,13020788,3741
500,AUDUBON,PKWY,,5,3,3,587,30,5/14,,O,Local,3,13011143,3742
400,PEAT,ST,,6,3,3,600,36,4/14,1989,O,Local,3,13001810,3743
400,SPENCER,ST,,4,2,2,781,36,4/14,1991,F,Local,6,12575051,3744
400,MAINS,AVE,,6,3,3,273,28,4/15,1996,O,Local,3,13020790,3745
500,AUDUBON,PKWY,,5,3,3,587,30,5/14,,O,Local,3,13011144,3746
400,PEAT,ST,,6,3,3,600,36,4/14,1989,O,Local,3,12578801,3747
500,COLVIN,ST,E,7,3,4,259,36,3/15,1990,F,MA,6,12577311,3748
500,GIFFORD,ST,,6,3,3,920,30,6/14,,F,Local,6,12573590,3749
400,SPRING,ST,,7,3,4,269,28,4/14,,O,Local,3,12580148,3750
400,PLEASANTVIEW,AVE,,7,3,4,607,27,4/15,2005,O,Local,3,12580779,3751
500,COLVIN,ST,W,8,4,3,465,25,3/15,,F,MA,6,12576823,3752
500,GLEN,AVE,E,4,2,3,1290,31,6/15,,O,Local,6,13006020,3753
400,MAPLE,ST,,6,3,3,575,27,4/14,2004,F,Local,6,13017591,3754
500,BALL,AVE,,6,3,4,279,27,6/15,1992,O,Local,3,12578876,3755
400,STAFFORD,AVE,,7,3,5,1053,29,4/15,2001,O,Local,3,12580919,3756
400,MAPLE,ST,,6,3,3,575,27,4/14,2004,F,Local,6,12578190,3757
500,COMSTOCK,AVE,,5,3,3,407,30,5/15,1998,F,MA,6,12577587,3758
500,GLENCOVE,RD,,6,3,4,343,29,4/15,2002,O,Local,3,12580980,3759
500,BALLANTYNE,RD,,4,3,2,380,31,6/14,1990,F,Local,6,12576697,3760
400,PLUM,ST,,6,4,2,,,4/14,,F,Local,6,13001148,3761
500,COUGHLIN,AVE,,7,4,5,279,27,5/15,,O,Local,3,12581105,3762
500,BALLANTYNE,RD,,4,3,2,380,31,6/14,1990,F,Local,6,13020276,3763
400,PLYMOUTH,DR,,7,3,4,697,23,4/14,1997,O,Local,3,12581157,3764
500,GLENWOOD,AVE,,7,4,3,350,36,6/14,2005,F,MA,6,12572001,3765
400,STATE,ST,N,5,3,2,417,60,4/15,1991,F,MA,6,12577947,3766
400,MARCELLUS,ST,,5,3,3,452,35,6/14,,F,Local,6,12573621,3767
500,BALLANTYNE,RD,,4,3,2,380,31,6/14,1990,F,Local,6,13002180,3768
500,COURT,ST,,7,4,4,500,34,4/15,2004,F,MA,6,12575307,3769
400,MARSHALL,ST,,4,2,3,440,36,4/14,1986,F,Local,6,12578116,3770
400,PLYMOUTH,DR,,7,3,4,697,23,4/14,1997,O,Local,3,13018658,3771
400,STATE,ST,N,5,3,2,417,60,4/15,1991,F,MA,6,12577950,3772
500,GRAND,AVE,,6,3,3,327,27,6/14,2001,F,MA,6,12573029,3773
500,CRADDOCK,ST,,4,2,4,225,,6/14,2002,O,Parks,6,13002178,3774
400,MASSENA,ST,,6,3,3,425,33,4/14,1998,O,Local,3,12573277,3775
400,STATE,ST,S,5,3,3,382,45,4/14,2003,F,PA,6,12577702,3776
500,GRANT,AVE,,5,3,3,310,31,4/14,,O,Local,3,12572925,3777
400,PLYMOUTH,DR,,7,3,4,697,23,4/14,1997,O,Local,3,12581165,3778
500,BARNES,AVE,,7,4,5,543,27,4/15,1996,O,Local,3,12571763,3779
400,MCBRIDE,ST,N,5,2,3,322,30,4/14,2004,F,Local,6,12577974,3780
500,CRAIG,ST,,5,3,4,405,27,4/14,1993,O,Local,3,12580227,3781
400,MEADOWBROOK,DR,,8,4,5,1666,40,3/15,,O,Local,6,12578368,3782
400,POND,ST,,6,3,4,257,30,4/14,1999,F,CO,6,12580137,3783
500,BEAR,ST,W,5,3,2,910,68,4/14,,F,MA,6,12574992,3784
400,MEADOWBROOK,DR,,8,4,5,1666,40,3/15,,O,Local,6,13002087,3785
400,POND,ST,,6,3,4,257,30,4/14,1999,F,CO,6,12580045,3786
500,BEATTIE,ST,,5,3,3,331,22,6/15,1992,O,Local,6,12578757,3787
500,CRAWFORD,AVE,,8,4,5,420,28,5/14,,O,Local,6,12578541,3788
400,STERLING,AVE,,7,3,5,315,32,3/14,2002,O,Local,3,12573165,3789
500,GRANT,BLVD,,6,4,3,1010,39,5/15,2004,F,MA,6,13018697,3790
400,MELROSE,AVE,,6,3,5,187,36,4/14,1997,F,Local,6,13010344,3791
400,POND,ST,,6,3,4,257,30,4/14,1999,F,CO,6,13028385,3792
500,BEECH,ST,S,5,3,2,850,24,6/15,1994,F,Local,6,12578167,3793
500,CROSSETT,ST,,7,3,4,293,25,3/14,2001,F,Local,6,12572950,3794
400,STINARD,AVE,,5,3,2,375,27,9/14,,F,Local,6,12572959,3795
400,PROSPECT,AVE,,2,1,2,522,44,4/14,1983,F,Local,6,12579997,3796
500,GRANT,BLVD,,6,4,3,1010,39,5/15,2004,F,MA,6,12580534,3797
500,BEECH,ST,S,5,3,2,850,24,6/15,1994,F,Local,6,12578189,3798
400,MELROSE,AVE,,6,3,5,187,36,4/14,1997,F,Local,6,12580932,3799
500,CROUSE,AVE,S,5,3,3,455,36,4/14,,F,CO,6,12577766,3800
400,STOLP,AVE,,5,3,3,367,35,3/15,,F,Local,6,12572979,3801
500,GRANT,BLVD,,6,4,3,1010,39,5/15,2004,F,MA,6,13018693,3802
500,BELLEVUE,AVE,,8,4,4,305,30,3/15,2005,F,CO,6,12573263,3803
400,MERRIMAN,AVE,,9,5,5,675,25,4/14,2009,F,Local,6,12573108,3804
400,RAYNOR,AVE,E,4,3,2,474,36,5/14,1993,F,Local,6,12577360,3805
500,CUMBERLAND,AVE,,5,2,3,580,27,5/14,2001,O,Local,3,12578501,3806
400,STRATFORD,ST,,8,4,5,344,30,4/14,2005,F,Local,6,12577597,3807
400,MERTENS,AVE,,6,3,4,280,28,5/15,2004,O,Local,3,12580469,3808
500,GRANT,BLVD,,6,4,3,1010,39,5/15,2004,F,MA,6,12580532,3809
400,RICH,ST,,7,4,3,618,28,3/15,2001,F,Local,6,12573163,3810
500,BOYDEN,ST,,6,3,3,450,28,4/14,,O,Local,3,12580911,3811
500,DAKIN,ST,,6,3,4,325,27,6/15,2004,O,Local,3,12578824,3812
400,SUNNYCREST,RD,,6,3,4,343,24,4/14,,O,Local,3,13018678,3813
500,GREENWOOD,PL,,5,3,2,260,25,6/15,2000,F,Local,6,12577630,3814
400,RICHMOND,AVE,,4,3,2,288,27,4/14,,F,Local,6,12573527,3815
500,BRATTLE,RD,,7,3,5,460,36,5/15,2000,F,Local,6,12580496,3816
400,MIDLAND,AVE,,6,4,2,1051,30,3/14,2005,F,MA,6,12573336,3817
500,DANFORTH,ST,,3,1,4,504,30,4/14,,F,Local,6,12575278,3818
400,SUNNYCREST,RD,,6,3,4,343,24,4/14,,O,Local,3,13028284,3819
400,RIDGEWOOD,DR,,6,3,5,810,23,4/14,1997,O,Local,3,12581197,3820
500,HAMILTON,ST,,5,3,3,586,25,4/15,1990,O,Local,3,12572820,3821
500,BRIGHTON,AVE,E,6,3,4,645,35,5/14,2004,F,PA,4,12576910,3822
400,MIDLER,AVE,S,6,3,4,723,34,4/14,1994,F,MA,4,12580967,3823
500,DARLINGTON,RD,,6,3,4,744,,4/14,,O,Local,3,12580678,3824
400,SUNNYCREST,RD,,6,3,4,343,24,4/14,,O,Local,3,12580969,3825
400,ROBERTS,AVE,,7,4,3,460,34,3/15,2001,F,Local,6,12572952,3826
500,HARRISON,ST,,9,5,5,794,46,6/15,2014,F,Local,6,12577675,3827
500,DELAWARE,ST,,5,3,2,1065,35,4/14,1999,F,Local,6,12573101,3828
500,BRIGHTON,AVE,E,6,3,4,645,35,5/14,2004,F,PA,4,13002070,3829
400,SUNNYCREST,RD,,6,3,4,343,24,4/14,,O,Local,3,13028283,3830
400,MILTON,AVE,,8,3,5,401,35,4/15,2004,F,Local,6,12572822,3831
500,HAWLEY,AVE,,3,2,2,440,38,4/15,2002,F,Local,6,12578243,3832
400,ROBINEAU,RD,,6,3,2,505,28,6/14,2001,F,Local,6,12571861,3833
500,DEMONG,DR,,5,3,4,540,23,6/15,1988,O,Local,3,13011130,3834
500,BRIGHTON,AVE,E,6,3,4,645,35,5/14,2004,F,PA,4,13002094,3835
400,SUNRISE,DR,,6,3,3,843,31,6/15,1995,O,Local,3,12576539,3836
400,MITCHELL,AVE,,7,4,4,364,30,6/14,1995,O,Local,3,12571818,3837
500,HELEN,ST,,6,3,3,317,27,5/15,,F,Local,6,12580447,3838
500,DEMONG,DR,,5,3,4,540,23,6/15,1988,O,Local,3,12578931,3839
400,ROBINSON,ST,,4,2,2,305,30,4/15,,F,Local,6,12580390,3840
500,BRIGHTON,AVE,W,6,2,3,557,28,3/15,2008,F,Local,6,13020278,3841
400,MONTANA,ST,,4,2,4,402,30,5/14,,O,Local,3,13013248,3842
400,SUNSET,AVE,,6,3,4,440,27,4/14,1999,F,Local,6,12575206,3843
400,ROOSEVELT,AVE,,4,2,4,515,25,6/15,2004,F,Local,6,12578391,3844
500,HERKIMER,ST,,6,3,3,258,29,6/14,,O,Local,3,12572757,3845
500,BRIGHTON,AVE,W,6,2,3,557,28,3/15,2008,F,Local,6,12572107,3846
500,DEWITT,ST,,6,2,5,433,27,4/14,2009,F,Local,6,12580440,3847
400,MONTANA,ST,,4,2,4,402,30,5/14,,O,Local,3,12578530,3848
400,TAYLOR,ST,E,8,4,5,475,27,4/14,2000,F,Local,6,12577403,3849
400,ROWLAND,ST,,7,3,4,375,32,4/14,1994,O,Local,3,12573016,3850
500,HIAWATHA,BLVD,E,4,3,1,465,36,4/14,,F,MA,6,12575478,3851
500,BRIGHTON,AVE,W,6,2,3,557,28,3/15,2008,F,Local,6,12572101,3852
400,MONTGOMERY,ST,,6,2,4,366,45,4/14,2003,F,CO,6,12577685,3853
500,DUDLEY,ST,,5,3,3,387,34,4/14,,F,Local,6,12573068,3854
400,RUGBY,RD,,7,4,4,341,27,4/14,1997,F,Local,6,12580459,3855
400,TAYLOR,ST,W,6,4,2,300,30,5/14,,F,Local,6,12573357,3856
500,HIAWATHA,BLVD,W,9,5,5,1170,50,4/15,2013,F,MA,6,13020313,3857
500,BRIGHTON,AVE,W,6,2,3,557,28,3/15,2008,F,Local,6,12572108,3858
500,DURSTON,AVE,,8,4,5,459,25,5/15,2002,F,Local,6,13028312,3859
400,MONTGOMERY,ST,,6,2,4,366,45,4/14,2003,F,CO,6,12577683,3860
500,BRIGHTON,AVE,W,6,2,3,557,28,3/15,2008,F,Local,6,12572100,3861
500,HIAWATHA,BLVD,W,9,5,5,1170,50,4/15,2013,F,MA,6,13020314,3862
400,SALINA,ST,N,5,3,2,797,54,4/14,1990,F,MA,6,12577958,3863
500,DURSTON,AVE,,8,4,5,459,25,5/15,2002,F,Local,6,12580497,3864
400,TEALL,AVE,,4,2,1,398,65,4/15,2001,F,PA,6,12578328,3865
400,MOUNTAINVIEW,AVE,,7,4,4,343,27,5/14,,O,Local,3,12578965,3866
500,HICKORY,ST,,4,2,2,477,27,4/14,,O,Local,6,12577976,3867
500,BROAD,ST,,5,2,2,380,36,3/15,2004,F,CO,6,12578385,3868
400,SALINA,ST,S,4,3,1,903,56,4/14,1988,F,Local,6,12573737,3869
500,EDWARDS,AVE,S,6,3,4,545,31,4/14,2001,O,Local,3,12580955,3870
400,TEALL,AVE,,4,2,1,398,65,4/15,2001,F,PA,6,13016175,3871
500,HIGHLAND,ST,,6,4,2,372,27,4/15,,F,Local,6,12580087,3872
400,MOUNTAINVIEW,AVE,,7,4,4,343,27,5/14,,O,Local,3,12578971,3873
400,SALISBURY,RD,,7,3,4,1254,29,4/15,,O,Local,3,12572620,3874
500,ELM,ST,,8,3,5,870,35,9/14,2012,F,Local,6,12580323,3875
400,TEALL,AVE,,4,2,1,398,65,4/15,2001,F,PA,6,12578348,3876
400,MYRTLE,ST,,5,3,2,345,27,6/14,,O,Local,3,12572684,3877
500,EMERSON,AVE,,6,3,4,498,36,6/14,,O,Local,3,12572832,3878
400,SALISBURY,RD,,7,3,4,1254,29,4/15,,O,Local,3,12572506,3879
500,HILLSDALE,AVE,,4,2,4,586,27,4/14,,O,Local,3,12580948,3880
400,NEWELL,ST,W,6,3,2,308,24,4/15,1998,F,Local,6,12572094,3881
400,TEMPLE,ST,,5,3,2,546,30,3/15,,F,Local,6,12573368,3882
400,SALISBURY,RD,,7,3,4,1254,29,4/15,,O,Local,3,13021027,3883
500,ERIE,BLVD,E,4,3,1,438,56,4/14,,F,PA,6,12577894,3884
500,HILLSIDE,ST,,6,3,5,271,27,4/14,,O,Local,3,12580676,3885
400,SALISBURY,RD,,7,3,4,1254,29,4/15,,O,Local,3,12572623,3886
400,TEMPLE,ST,,5,3,2,546,30,3/15,,F,Local,6,13020289,3887
500,HIXSON,AVE,,10,5,5,285,27,6/15,2015,F,Local,3,12580423,3888
400,TEMPLE,ST,,5,3,2,546,30,3/15,,F,Local,6,13020399,3889
500,HUNT,AVE,,6,3,3,381,22,6/14,,O,Local,3,12572097,3890
400,TENNYSON,AVE,,5,4,2,1395,24,4/15,1997,F,Local,6,12572703,3891
500,IRVING,AVE,,7,4,5,440,35,5/15,2004,F,MA,6,12577763,3892
400,THAYER,ST,,5,3,2,258,19,3/15,1994,O,Local,3,12576934,3893
500,JACKSON,ST,,3,2,2,410,30,4/14,,F,Local,6,12577411,3894
400,THURBER,ST,,6,3,5,686,25,3/15,2004,O,CO,3,12576962,3895
400,TIOGA,ST,,6,3,3,334,27,6/14,1990,OF,Local,3,12573608,3896
500,JACKSON,ST,,3,2,2,410,30,4/14,,F,Local,6,12577473,3897
400,TOMPKINS,ST,,8,4,5,631,35,4/15,2004,F,Local,6,12573386,3898
500,JAMES,ST,,6,2,4,475,40,4/15,2004,F,PA,6,12577970,3899
400,TOWNSEND,ST,N,8,4,3,303,35,4/15,2008,F,Local,6,12577967,3900
400,TOWNSEND,ST,S,7,3,4,1404,34,4/14,2005,F,CO,6,12577709,3901
400,TOWNSEND,ST,S,7,3,4,1404,34,4/14,2005,F,CO,6,12577700,3902
400,TRACY,ST,,5,4,2,811,,4/14,,F,Local,6,12573755,3903
500,JAMESVILLE,AVE,,5,3,2,330,,5/14,,F,Local,4,12576957,3904
400,TURTLE,ST,,7,4,4,460,27,4/14,2003,F,Local,6,12575283,3905
500,JOHN,ST,,6,2,4,310,34,4/15,2000,F,Local,6,12580183,3906
400,TYSON,PL,,6,3,4,279,27,4/14,1988,O,Local,3,12581095,3907
500,KENSINGTON,RD,,3,2,1,382,24,5/14,,F,Local,6,12578393,3908
400,ULSTER,ST,,7,4,4,624,36,6/14,2005,O,Local,3,12572738,3909
500,KIRK PARK,DR,,2,2,1,340,,3/15,,O,Parks,,12572106,3910
400,ULSTER,ST,,7,4,4,624,36,6/14,2005,O,Local,3,12572735,3911
500,LEMOYNE,AVE,,4,2,2,495,36,4/14,,F,Local,6,12575264,3912
400,UNION,PL,,6,3,4,312,28,4/14,1994,F,Local,6,12575183,3913
500,LEXINGTON,AVE,,4,2,2,306,34,5/14,,F,Local,6,12578717,3914
400,UNIVERSITY,AVE,,8,4,5,573,30,5/15,1992,F,MA,6,12578128,3915
500,LODI,ST,,8,4,5,195,40,4/14,1992,F,MA,6,12578081,3916
400,VALLEY,DR,,9,5,5,513,35,4/15,1989,F,MA,6,13020782,3917
500,LOWELL,AVE,N,5,2,4,420,36,6/14,,O,Local,3,12572840,3918
400,VALLEY,DR,,9,5,5,513,35,4/15,1989,F,MA,6,12571960,3919
500,LYNCH,AVE,,4,2,4,420,23,6/14,1995,O,Local,3,12571819,3920
400,VAN BUREN,ST,,4,2,3,187,29,4/14,,F,MA,6,12577464,3921
500,MARCELLUS,ST,,5,3,3,465,35,6/14,,F,Local,6,12573618,3922
400,VAN RENSSELAER,ST,,5,4,2,506,27,4/15,1998,F,Local,6,12573790,3923
500,MASSENA,ST,,7,3,5,80,25,4/14,1998,O,Local,3,12573280,3924
400,VANN,ST,,4,2,3,300,31,4/15,2004,O,Local,3,12578818,3925
500,MCBRIDE,ST,N,5,3,3,330,30,4/14,2000,F,Local,6,12577981,3926
400,VELASKO,RD,,8,4,4,548,36,4/14,2009,F,MA,6,12572336,3927
500,MELROSE,AVE,,7,3,5,297,36,4/14,1997,F,Local,6,12580934,3928
400,VINCENT,ST,,5,2,5,246,28,5/14,1989,O,Local,3,12576981,3929
500,MELROSE,AVE,,7,3,5,297,36,4/14,1997,F,Local,6,13010339,3930
400,VINCENT,ST,,5,2,5,246,28,5/14,1989,O,Local,3,13002068,3931
500,MIDLAND,AVE,,7,3,4,322,30,4/13,,F,MA,6,12573325,3932
400,WALNUT,AVE,,4,3,2,279,30,4/14,,F,Local,6,12578138,3933
500,MIDLAND,AVE,,7,3,4,322,30,4/13,,F,MA,6,12573328,3934
400,WARNER,AVE,,6,3,4,435,27,5/14,,O,Local,3,12576815,3935
500,MIDLAND,AVE,,7,3,4,322,30,4/13,,F,MA,6,12573327,3936
400,WARREN,ST,S,5,3,3,570,38,4/14,1988,F,Local,6,12577678,3937
500,MIDLER,AVE,S,5,2,4,570,36,4/14,1989,F,MA,6,12580958,3938
400,WASHINGTON,ST,E,8,4,4,540,38,5/15,2007,F,CO,6,12577877,3939
500,MILTON,AVE,,7,3,5,391,35,4/15,2004,F,Local,6,12572828,3940
400,WATER,ST,E,5,3,3,450,34,4/14,2002,F,CO,6,12577880,3941
500,MILTON,AVE,,7,3,5,391,35,4/15,2004,F,Local,6,13012507,3942
400,WAVERLY,AVE,,4,2,1,405,30,5/15,,F,Local,6,12577591,3943
500,MONTGOMERY,ST,,7,4,4,471,45,4/14,,F,CO,6,12577659,3944
400,WENDELL,TER,,4,2,2,660,27,5/15,1991,F,Local,6,12580487,3945
500,MOUNTAINVIEW,AVE,,7,4,4,345,27,5/14,,O,Local,3,13011133,3946
400,WEST,ST,S,8,4,5,296,74,4/15,1996,F,Local,6,12573706,3947
500,MOUNTAINVIEW,AVE,,7,4,4,345,27,5/14,,O,Local,3,12578992,3948
400,WEST,ST,S,8,4,5,296,74,4/15,1996,F,Local,6,13016421,3949
500,MOUNTAINVIEW,AVE,,7,4,4,345,27,5/14,,O,Local,3,13011147,3950
400,WESTCOTT,ST,,4,2,2,702,34,6/15,2002,F,CO,6,12578180,3951
500,MYRTLE,ST,,5,2,3,438,27,6/14,,O,Local,3,12572685,3952
400,WESTMORELAND,AVE,,4,2,2,697,27,5/14,,F,Local,6,12578714,3953
500,NEWELL,ST,W,6,3,2,286,24,4/15,1998,F,Local,6,12572090,3954
400,WHEATON,RD,,6,3,5,282,28,4/14,1998,O,Local,3,12580530,3955
500,NEWELL,ST,W,6,3,2,286,24,4/15,1998,F,Local,6,12572092,3956
400,WHITTIER,AVE,,5,3,2,1290,27,4/15,1996,F,Local,6,12572704,3957
500,NIAGARA,ST,,6,3,3,290,30,4/14,,OF,Local,3,12573612,3958
400,WILBUR,AVE,S,6,3,4,352,41,4/15,2002,F,CO,6,12573401,3959
500,NICHOLS,AVE,,6,3,5,560,25,4/14,,O,Local,3,12580960,3960
400,WILKINSON,ST,,4,3,2,1172,30,4/14,1989,F,Local,6,12573753,3961
500,NICHOLS,AVE,,6,3,5,560,25,4/14,,O,Local,3,12580966,3962
400,WILLIS,AVE,,5,3,2,405,25,4/15,2002,O,Local,3,12572810,3963
500,NORTHCLIFFE,RD,,6,3,5,380,28,4/14,,O,Local,3,12581067,3964
400,WILLOW,ST,E,7,4,3,715,34,4/15,1997,F,Local,6,12577951,3965
500,NOTTINGHAM,RD,,10,5,5,1067,29,11/13,2013,O,MA,4,12578376,3966
400,WILLUMAE,DR,,5,2,4,505,32,4/15,1998,O,Local,3,12575534,3967
500,NOTTINGHAM,RD,,10,5,5,1067,29,11/13,2013,O,MA,4,12577149,3968
400,WILLUMAE,DR,,5,2,4,505,32,4/15,1998,O,Local,3,12575533,3969
500,OAK,ST,,5,3,2,678,30,5/15,1991,F,CO,6,12580319,3970
400,WINKWORTH,PKWY,,6,3,5,581,30,3/15,1990,O,Local,3,12572269,3971
500,OAKWOOD,AVE,,5,3,2,1019,35,4/15,1998,F,Local,6,12577271,3972
400,WINTON,ST,,8,4,5,410,27,4/14,1997,F,Local,6,12578342,3973
500,ONEIDA,ST,,3,2,1,395,30,5/14,1987,F,Local,6,12573363,3974
400,WOLCOTT,AVE,,6,3,4,317,27,4/14,1991,F,Local,6,12572896,3975
500,ONONDAGA,AVE,,7,3,4,781,30,3/14,2005,F,MA,6,13002150,3976
400,WOLF,ST,,6,3,3,460,42,4/15,2003,F,MA,6,12575263,3977
500,ONONDAGA,AVE,,7,3,4,781,30,3/14,2005,F,MA,6,12573151,3978
400,WOODBINE,AVE,,4,2,3,966,27,4/14,1989,O,Local,3,12580950,3979
500,ONONDAGA,ST,W,10,5,5,385,58,4/14,2013,F,MA,6,13021001,3980
400,WOODRUFF,AVE,,7,4,3,843,27,4/15,,O,Local,3,12580308,3981
500,ONONDAGA,ST,W,10,5,5,385,58,4/14,2013,F,MA,6,12573348,3982
400,WYOMING,ST,,6,3,3,340,25,6/14,1993,F,Local,6,12573699,3983
500,OSTRANDER,AVE,W,6,3,4,222,24,6/14,2002,F,Local,6,12571991,3984
400,WYOMING,ST,,6,3,3,340,25,6/14,1993,F,Local,6,13008070,3985
500,OSTROM,AVE,,7,3,4,385,28,4/14,2004,F,Local,6,12577592,3986
4000,GENESEE,ST,E,8,4,5,882,40,5/14,2004,F,PA,6,12579403,3987
500,OSWEGO,ST,,4,2,3,306,36,4/14,2001,F,Local,6,12573598,3988
4000,GENESEE,ST,E,8,4,5,882,40,5/14,2004,F,PA,6,13001973,3989
500,OTISCO,ST,,6,3,3,465,30,6/14,1991,F,Local,6,12573594,3990
4000,GENESEE,ST,E,8,4,5,882,40,5/14,2004,F,PA,6,12579385,3991
500,PACIFIC,AVE,,8,4,4,250,21,4/15,1995,O,Local,3,12571788,3992
4000,SALINA,ST,S,6,3,4,354,40,5/14,2001,F,MA,6,12576741,3993
500,PARK,AVE,,8,4,4,491,50,4/15,2007,F,Local,6,12573762,3994
4000,SALINA,ST,S,6,3,4,354,40,5/14,2001,F,MA,6,13028541,3995
